kode_prov;kode_kab;tahun;q;adhb_or_adhk;status_data;c_pdrb;c_1;c_1a;c_1b;c_1c;c_1d;c_1e;c_1f;c_1g;c_1h;c_1i;c_1j;c_1k;c_1l;c_2;c_3;c_4;c_4a;c_4b;c_5;c_6;c_7
16;71;2023;3;2;3;29988542.58633380;17873842.13577120;7795522.06946672;1199698.95679528;814342.00522853;848486.46729417;729165.38253450;615081.79633538;1780231.14837860;1000053.10239727;428834.47684552;679778.33162045;1393420.55321140;589227.84566331;406063.78901951;1187059.07042814;12014382.95468560;11360988.21994660;653394.73473896;-15785.00000000;6627039.04947952;8104059.41305014
16;71;2023;4;2;3;30303141.15723890;18570656.77942590;8183371.59757691;1209867.81301396;815193.61683242;849359.10610517;749911.93013357;611882.35855569;1906490.81476018;1032373.76212063;443352.70481311;680149.28154411;1513713.47244579;574990.32152440;429692.67249883;1783465.88316089;12423779.67963550;11637018.73020890;786760.94942661;2225.00000000;5209964.83553348;8116643.69301579
16;71;2024;1;1;3;50274582.27987910;31920386.32798990;13821030.89696250;2689076.40459264;1525625.40325027;1529952.59525721;1249096.22525227;1018224.17797156;2869661.39967555;1787551.95295794;777259.23727683;1147499.20607460;2507431.90569105;997976.92302746;781991.25643832;1800925.95249992;21459650.79992140;20623508.56977800;836142.23014336;-15593.00000000;5347164.77844659;11019943.83541700
16;71;2024;2;1;3;51505981.03598630;32980016.21697570;14282378.38679590;2772415.92114437;1603770.62644798;1552561.77469317;1177507.42204988;1030256.73398701;3030198.30456212;1882889.92936456;805139.62474192;1243358.39889639;2559591.39333063;1039947.70096182;820473.69013037;2499364.50579666;21892159.61275900;21085736.06803480;806423.54472424;-23744.00000000;5087867.87816409;11750156.86783950
16;71;2024;3;1;3;52686448.90974240;32536736.50238920;13934828.05411340;2770680.57991681;1558515.21618502;1578612.71482232;1179623.74014357;1044939.98744061;2938759.72693504;1911410.94331404;807065.66397759;1220197.92310107;2542559.34432817;1049542.60811153;757411.54592486;2420016.38144452;22531642.42889740;21712612.13012180;819030.29877555;-39650.00000000;7615475.41090605;13135183.35981960
16;71;2024;4;1;3;53729670.36821440;33348554.96447710;14356368.30224420;2822203.58144462;1568006.28293553;1591007.11191214;1206424.10232213;1090065.79221715;2985715.24564118;1922413.93366170;842148.49294692;1270418.14585459;2612750.20813113;1081033.76516576;768519.77034399;3607008.61506042;23523158.52860200;22558151.80909310;965006.71950893;-27954.00000000;5596627.09990575;13086244.61017490
16;71;2024;1;2;3;30375902.09886750;18749195.92612190;8227097.29837419;1213633.31567442;829738.27821261;907928.79517601;759159.88569801;614008.91020674;1906154.38539199;1036471.89057541;441216.06876976;691782.95193661;1528676.40578168;593327.74032451;475645.13740315;1063889.71643031;12326774.84634900;11647101.29244910;679673.55389991;-11310.00000000;5531725.24287175;7760018.77030860
16;71;2024;2;2;3;30984722.99383540;19073663.40586370;8281815.92429263;1220835.27919840;868926.48632715;920958.72466445;742129.25017428;616262.06377169;1970544.72126647;1100623.44583042;454040.19511607;740272.44338582;1554190.00720659;603064.86462974;490131.20289057;1433939.46373340;12394066.67037310;11667390.30452870;726676.36584438;-15581.00000000;4894347.50482323;7285844.25384859
16;71;2024;3;2;3;31489772.82833160;18790728.34695950;8109867.31289221;1199550.50861280;843100.85917122;927669.37724697;739203.23493336;618598.30708697;1928382.63611449;1117126.72672059;460987.55158266;726174.49767228;1515699.15889183;604368.17603409;459577.79827688;1333449.47497343;12443735.43182920;11695624.29546360;748111.13636555;-27124.00000000;5998563.16528505;7509157.38899236
16;71;2024;4;2;3;31821021.93367460;18975612.06034090;8118539.53488496;1219932.56420754;844618.44071773;934812.43145178;752434.97283867;630885.09985469;1962129.33224649;1129750.25873253;474751.76644495;746507.38360710;1552530.64845291;608719.62690154;464908.90073690;1970582.61719012;12645476.78508690;11832871.52601840;812605.25906847;-19977.00000000;5264308.57011460;7479889.99979480
16;72;2010;0;1;3;3025266.78212614;2109951.55250873;966566.66007926;172935.34787361;82770.80774233;196461.88857843;84722.50490275;99898.04025193;144666.95025803;101183.23532868;32947.74582847;77346.34639149;87196.48230525;63255.54296850;48639.60000000;493590.60000000;1330752.10000000;891139.30000000;439612.80000000;-72131.67038260;931607.90000000;1817143.30000000
16;72;2010;0;2;3;3025266.78212614;2109951.55250873;966566.66007926;172935.34787361;82770.80774233;196461.88857843;84722.50490275;99898.04025193;144666.95025803;101183.23532868;32947.74582847;77346.34639149;87196.48230525;63255.54296850;48639.60000000;493590.60000000;1330752.10000000;891139.30000000;439612.80000000;-72131.80000000;931607.90000000;1817143.17038260
16;72;2011;0;1;3;3458093.78602223;2329812.17132593;1026568.98242694;189083.51807589;100333.26404913;224370.02744793;98789.61316788;120711.22510773;150553.39026358;113572.71463814;34265.00000000;87351.48740287;101482.94874583;82730.00000000;54480.00000000;536237.60000000;1530358.80000000;1064407.00000000;465951.80000000;13885.00000000;1079679.31469631;2086359.10000000
16;72;2011;0;2;3;3228305.06912328;2248810.97255146;1028207.13118595;183717.36564269;86202.58980955;206611.03448586;92020.12725723;109622.70509362;144806.54284820;107858.40290185;33449.56428447;79645.81053619;95927.69850587;80742.00000000;50488.20000000;510375.00000000;1399041.20000000;935628.70000000;463412.50000000;14999.20000000;1044066.20000000;2039475.70342818
16;72;2012;0;1;3;3954129.97624930;2629941.10000000;1183547.67232850;213777.52767150;109150.80000000;246624.81138775;111638.58861226;135680.39873915;162621.58058379;121592.63941622;36991.08000000;98032.60126085;117082.40000000;93201.00000000;60265.50000000;597855.50000000;1731202.20000000;1212506.20000000;518696.00000000;156599.10000000;1161888.37624930;2383621.80000000
16;72;2012;0;2;3;3496880.00535460;2378102.40000000;1108405.61838420;190565.08161580;91311.00000000;211370.27782733;98589.32217268;115025.66019525;148532.14407871;111745.77064215;34771.48527914;84069.13980475;100867.90000000;82849.00000000;51841.60000000;545268.00000000;1464686.60000000;970388.60000000;494298.00000000;125603.60000000;1151683.90000000;2220306.09464540
16;72;2013;0;1;3;4298346.82158963;2969254.70000000;1319131.28857080;242870.91142920;125976.90000000;283668.36970149;128725.83029851;152674.98917675;169179.62063307;139063.01059601;38969.36877092;113387.01082325;138835.50000000;116771.90000000;69128.50000000;653172.40000000;1891988.40000000;1375101.40000000;516887.00000000;165517.78158963;1258112.34000000;2708827.30000000
16;72;2013;0;2;3;3674194.73905663;2515612.08573087;1169411.17899655;211932.22100345;97270.01796499;224088.68975314;107665.81024686;124478.60760062;151044.47628775;115724.42976864;36519.79394361;88220.96016526;107138.90000000;82117.00000000;57621.30000000;573018.00000000;1533155.00000000;1021137.00000000;512018.00000000;111456.30000000;1285821.90000000;2402489.84667424
16;72;2014;0;1;3;5068146.46501644;3324365.30000000;1503849.32407264;285682.87592736;128763.50000000;303280.17241420;145577.42758581;158127.93500835;212220.36565939;166337.28289921;44100.35144140;116665.36499165;146742.30000000;113018.40000000;82711.20000000;758437.80000000;2208646.70000000;1611816.70000000;596830.00000000;185619.90000000;1357090.81501644;2848725.25000000
16;72;2014;0;2;3;4097007.54651399;2615439.27948331;1196318.73567646;217544.06432355;106615.00000000;222435.80522206;113563.59477794;131669.08631721;169352.09114091;125242.45397522;39816.25488387;92882.11368279;115333.07948331;84667.00000000;65145.20000000;612310.00000000;1647702.00000000;1114476.00000000;533226.00000000;113967.70000000;1369752.36703068;2327309.00000000
16;72;2015;0;1;3;5575389.63040109;3630078.55087336;1559297.04352900;366576.14288267;142318.35213239;354105.34056004;165873.84338368;168996.49161745;227404.42422816;183727.49731614;46952.08063052;133712.53513350;163435.36719633;117679.43226348;93365.08129946;794155.56383677;2354174.06454418;1704138.29925141;650035.76529277;218268.40969667;1400747.86722100;2915399.90707036
16;72;2015;0;2;3;4295410.90082427;2732702.92960105;1231726.34327010;238936.97977293;112272.77571690;240637.05709590;120671.59204386;134149.35214543;174775.43425953;128903.99766507;40871.52164564;102146.64598849;121723.79392335;85887.43607385;70144.48561316;614306.48197740;1718990.04422870;1190212.55311708;528777.49111162;120208.71131798;1242790.85583882;2203732.60775284
16;72;2016;0;1;3;6109113.84242218;3974617.87797191;1723739.63829000;395793.74717940;150639.74856000;399421.83421485;180736.83828216;177355.36286100;242842.16729580;199284.37491060;47971.62916210;145271.51967200;189275.32371000;122285.69383400;97277.51920000;820211.51730000;2646715.91700309;1953133.81336584;693582.10363726;283317.96419010;1515601.29361000;3228628.24685292
16;72;2016;0;2;3;4579642.25951547;2853340.35833533;1281270.54212810;247729.32953237;114168.99312634;261709.58985373;121204.38576262;135214.54332362;184259.53251363;137665.07362362;41645.64042126;108459.88491000;132939.57965523;87073.26348480;70418.52125892;602283.21427045;1833189.60995350;1278217.57263000;554972.03732350;131560.08530467;1376412.52759260;2287562.05720000
16;72;2017;0;1;3;6586289.05655819;4315676.45260759;1861677.10169375;427951.89254306;162106.23121564;438716.45128046;195895.45237220;192238.44109985;263053.93633805;217506.54312420;50815.29425801;163834.18132462;211188.53928214;130692.38807563;104674.73488432;870110.76399890;2825080.19497047;2099137.57374555;725942.62122493;142200.66102205;1885338.38378658;3556792.13471172
16;72;2017;0;2;3;4820843.07361572;2993482.22190581;1348358.52183085;257136.91161515;118564.58357618;275374.29139117;126658.48087923;139949.10256497;193081.29033628;142404.90410845;42945.00764689;116482.94374436;143519.97119167;89006.21302061;72838.47400999;601043.93348658;1912114.53152498;1335649.15345025;576465.37807473;133566.99564564;1599438.72934273;2491641.81230000
16;72;2018;0;1;3;7169125.12022723;4723094.56898333;2009046.51481703;459273.87332430;176885.21446373;483260.09905445;219766.38464723;208640.84047638;294674.08043225;246724.77897060;54436.79280785;183204.57912000;244997.15071331;142184.26015622;118764.73936902;967498.20234567;3024037.79392423;2309827.76347190;714210.03045233;-244052.99819432;2465953.24005380;3886170.42625449
16;72;2018;0;2;3;5101766.10528453;3151285.44156649;1418227.67178245;267723.07196724;125824.81392311;289494.58588751;132400.41613760;146729.41857902;207833.00321852;149219.32368764;44798.13893062;123944.16750000;151533.31878805;93557.51116475;78416.14156310;643553.72247747;1979748.43796112;1406438.39449881;573310.04346231;-199513.90503242;1977760.91273414;2529484.64598537
16;72;2019;0;1;3;7791060.70632129;5070115.37573327;2164519.07096404;489661.41565013;190719.42228963;512489.85634568;237281.68914012;225142.91011393;318330.44194083;258652.54945817;60892.13706738;191425.09599849;269172.73455425;151828.05221062;130271.22667124;1085946.35000000;3155670.37078497;2434699.08962562;720971.28115935;-106569.97623497;2047328.82130918;3591701.46194241
16;72;2019;0;2;3;5387820.52597908;3280857.85230315;1479828.18413366;274047.10048742;133276.70663056;296171.47778973;138589.65689000;152936.07298491;220656.29951710;153125.47522196;48132.81046204;128105.91697987;159867.65132140;96120.49988451;84019.17464649;693042.85375934;1999073.20963089;1459844.11086107;539229.09876982;-84765.49000000;1708286.97473506;2292694.04909586
16;72;2020;0;1;3;7867323.16914006;5137769.35407723;2225065.20653018;480650.12800000;182625.54467545;532517.11432341;234714.01230000;246223.26593081;299706.35432000;279331.69646598;50187.78480374;192554.35198176;254483.27074590;159710.62400000;125641.00452188;969707.99333169;3177429.68108467;2425126.44611000;752303.23497467;3623.97400000;2119341.60795744;3666190.44583285
16;72;2020;0;2;3;5377926.84355346;3268492.82707634;1488108.70481733;262741.97517000;125733.24503527;304849.30208897;134890.42800000;165090.51754121;210551.49667490;163155.19384900;39040.52256576;126453.35065083;150556.08455000;97322.00613307;81464.64896000;618195.35675460;1983985.59300000;1431108.61070000;552876.98230000;2628.20000000;1678405.05546001;2255244.83769749
16;72;2021;0;1;3;8345926.47194164;5317943.09527676;2276689.12200039;489339.32821370;186926.93220309;582789.56065053;234332.34613552;257571.32199820;305340.20987056;294038.40693219;49577.71200690;206335.51118312;271366.75212242;163635.89196014;132142.29363645;1016295.13141884;3153472.15095159;2476158.99062248;677313.16032911;-456.69090438;2246801.29738758;3520270.80582519
16;72;2021;0;2;3;5541967.70589727;3323242.57070147;1501055.25054924;261932.81073654;125871.55160481;318140.73166005;132907.53870840;169779.08823938;214475.81813825;170839.80347929;38166.01486028;133438.24527928;159002.28089326;97633.43655270;83729.54360000;630002.88806861;1931772.98360525;1438778.83852242;492994.14508283;-294.32200000;1727077.04087770;2153562.99895576
16;72;2022;1;1;3;2223460.38126477;1401239.37518342;613697.49472558;134216.24026370;48691.08365547;158548.89803605;59175.89898089;67035.76050765;76170.73716566;71418.26640054;13078.91546957;50991.44773189;68950.81378197;39263.81846444;33844.78247084;149076.71143032;795388.29787429;660064.83982229;135323.45805201;6178.89659839;641353.83274668;803621.51503917
16;72;2022;2;1;3;2294035.20300262;1492209.86058218;652885.06095159;133889.52622929;52832.55805806;168821.75427392;63162.96796065;71011.02123978;84861.53853525;75928.94292994;13803.75816997;56282.05939379;75650.96058573;43079.71225422;37055.79283628;265154.81453068;856840.57146021;731299.86297814;125540.70848207;27114.95025904;611832.43201278;996173.21867855
16;72;2022;3;1;3;2337107.10118744;1511884.64182322;631498.07845250;136916.14451637;54511.71844442;174390.84022747;67058.01899380;71758.28949128;94720.53413032;81167.87019215;14332.21962439;61026.18158843;80290.66171138;44214.08445071;36317.71960100;267995.84607529;910619.38993515;744105.57890779;166513.81102737;341.98020186;665864.62711705;1055917.10356614
16;72;2022;4;1;3;2346894.59729222;1519230.09585087;635150.43996188;135064.24764544;54861.25452406;175363.57610469;67713.29638927;71933.05625354;96134.28333208;81174.74688449;14455.87552306;61515.74449441;81297.83720042;44565.73753753;37195.00877677;378300.13928655;916811.23662306;747911.15317727;168900.08344580;-514.67917147;603987.77393251;1108114.97800607
16;72;2022;1;2;3;1424965.74662753;854470.33069184;392318.64241392;68341.50375134;32878.13222709;82832.13772958;32838.78499037;43781.69488043;53620.45490706;41459.89272597;9923.24996357;32779.43394530;40126.18024103;23570.22291618;20805.85839356;109637.36137170;467407.60984419;366521.13994371;100886.46990048;6030.37784689;482562.96585550;515948.75737616
16;72;2022;2;2;3;1448058.53846872;889838.58038709;408469.30201786;69593.56289189;34363.26701271;85993.09578335;33168.30688166;45282.53875623;57304.18176677;42939.96169055;10317.90207946;34867.55829708;42704.29490463;24834.60830490;22361.91167398;155665.05326124;464943.77324500;374152.97496588;90790.79827911;26729.37153821;454932.22214388;566412.37378067
16;72;2022;3;2;3;1466144.44504934;873691.79913288;388102.70037222;68379.73810982;34026.91888664;86942.32976242;33456.61778885;44221.62244069;58648.81382668;44851.80979591;10341.37475933;36525.70933131;43310.43438569;24883.72967333;22393.33742001;156264.99638272;480782.74890064;376591.12086666;104191.62803398;294.55278923;490295.52625684;557578.51583298
16;72;2022;4;2;3;1483197.82094588;885454.92023437;390916.94084562;68576.69713615;34218.46235046;87364.32051429;34776.61480941;44261.53984402;60451.86445277;46128.49337146;10353.33733699;37365.24519404;45358.95064011;25682.45373906;22573.85127537;228316.54235238;494196.22235143;378323.93130691;115872.29104452;-318.96929148;453156.68799826;600181.43397444
16;72;2023;1;1;3;2373623.72794514;1560568.89603039;659477.34936348;153456.35577741;54960.17790523;176175.65669018;69828.30239167;70831.80957216;93113.89190187;83848.85636001;14818.88106618;58746.37431703;80240.98107438;45070.25961077;38620.27851089;183395.20867681;860985.37287776;741063.55734637;119921.81553139;9933.53026961;567006.89026374;846886.44868407
